,marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
126,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8f84a0000,1658274985,6.454970976641231e+21,0.0,1542.37345552,19192,aave_v3_avalanche,wETH
127,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8f94a0000,1658361373,6.227913139672903e+21,0.0,1522.33304929,19193,aave_v3_avalanche,wETH
128,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8fa4a0000,1658447864,6.281880153083169e+21,0.0,1577.6,19194,aave_v3_avalanche,wETH
129,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8fb4a0000,1658531951,5.958616968235376e+21,0.0,1535.26771243,19195,aave_v3_avalanche,wETH
130,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8fc4a0000,1658619072,5.872351214236479e+21,0.0,1550.54000494,19196,aave_v3_avalanche,wETH
131,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8fd4a0000,1658706420,5.788649515321506e+21,0.0,1606.49,19197,aave_v3_avalanche,wETH
132,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8fe4a0000,1658793038,5.767467208766985e+21,0.0,1453.77638153,19198,aave_v3_avalanche,wETH
133,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ff4a0000,1658878479,5.728830015511207e+21,0.0,1413.73,19199,aave_v3_avalanche,wETH
134,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8004b0000,1658966257,4.6145078111942397e+21,0.0,1639.97783693,19200,aave_v3_avalanche,wETH
135,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8014b0000,1659048493,4.4507562818707165e+21,0.0,1745.94143416,19201,aave_v3_avalanche,wETH
136,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8024b0000,1659138914,4.452861092263279e+21,0.0,1730.6332,19202,aave_v3_avalanche,wETH
137,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8034b0000,1659224507,4.212527793104708e+21,0.0,1692.43659669,19203,aave_v3_avalanche,wETH
138,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8044b0000,1659311973,4.1809796168417e+21,0.0,1682.73069215,19204,aave_v3_avalanche,wETH
139,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8054b0000,1659395712,4.260084619663929e+21,0.0,1641.84,19205,aave_v3_avalanche,wETH
140,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8064b0000,1659484702,4.295540768621962e+21,0.0,1633.90145582,19206,aave_v3_avalanche,wETH
141,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8074b0000,1659569395,4.3200216670063045e+21,0.0,1614.1261778,19207,aave_v3_avalanche,wETH
142,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8084b0000,1659654141,4.6024563270490307e+21,0.0,1596.64806503,19208,aave_v3_avalanche,wETH
143,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8094b0000,1659743680,4.6484769301288604e+21,0.0,1722.02136611,19209,aave_v3_avalanche,wETH
144,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c80a4b0000,1659829400,4.586757735488314e+21,0.0,1699.03,19210,aave_v3_avalanche,wETH
145,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c80b4b0000,1659916756,4.5447796607764597e+21,0.0,1698.99959534,19211,aave_v3_avalanche,wETH
146,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c80c4b0000,1660001978,4.284342757675648e+21,0.0,1773.26,19212,aave_v3_avalanche,wETH
